P10_001N,P10_002N,P10_003N,P10_004N,P10_005N,P10_006N,P10_007N,P10_008N,P10_009N,state,county,tract,block
10,10,1,6,0,3,0,0,0,42,101,017702,2012
59,51,15,10,0,1,0,25,8,42,101,017702,3000
79,77,8,25,0,3,0,41,2,42,101,017702,3001
55,46,2,10,1,2,0,31,9,42,101,017702,3002
39,33,9,9,0,0,0,15,6,42,101,017702,3003
43,43,9,6,0,1,0,27,0,42,101,017702,3004
84,79,5,21,0,0,0,53,5,42,101,017702,3005
0,0,0,0,0,0,0,0,0,42,101,017702,3006
122,105,17,40,0,6,0,42,17,42,101,017702,3007
114,101,7,40,4,7,0,43,13,42,101,017702,3008
56,50,48,1,0,0,0,1,6,42,101,018300,3010
29,28,28,0,0,0,0,0,1,42,101,018300,3011
37,36,36,0,0,0,0,0,1,42,101,018300,3012
0,0,0,0,0,0,0,0,0,42,101,018300,3013
0,0,0,0,0,0,0,0,0,42,101,018300,3014
0,0,0,0,0,0,0,0,0,42,101,018300,3015
91,87,86,1,0,0,0,0,4,42,101,018300,3016
102,97,94,1,0,0,0,2,5,42,101,018300,3017
97,95,94,0,0,0,0,1,2,42,101,018300,3018
97,97,97,0,0,0,0,0,0,42,101,018300,3019
75,72,72,0,0,0,0,0,3,42,101,018300,3020
171,166,162,0,0,0,0,4,5,42,101,018300,3021
93,93,93,0,0,0,0,0,0,42,101,018300,3022
29,25,23,2,0,0,0,0,4,42,101,018300,3023
33,30,26,0,0,3,0,1,3,42,101,018300,3024
75,74,74,0,0,0,0,0,1,42,101,018300,3025
38,37,35,0,0,0,0,2,1,42,101,018300,3026
65,62,61,0,0,0,0,1,3,42,101,018300,3027
125,120,120,0,0,0,0,0,5,42,101,018300,4000
50,47,47,0,0,0,0,0,3,42,101,018300,4001
44,41,41,0,0,0,0,0,3,42,101,018300,4002
57,51,49,0,0,2,0,0,6,42,101,018300,4003
18,18,18,0,0,0,0,0,0,42,101,018300,4004
48,45,36,0,0,6,0,3,3,42,101,018300,4005
13,13,0,8,0,0,0,5,0,42,101,028000,4000
39,33,2,31,0,0,0,0,6,42,101,028000,3012
0,0,0,0,0,0,0,0,0,42,101,028000,3013
41,41,4,32,0,1,0,4,0,42,101,028000,3014
95,86,0,83,0,3,0,0,9,42,101,028000,4001
36,32,1,31,0,0,0,0,4,42,101,028000,4002
59,58,0,57,0,0,0,1,1,42,101,028000,4003
0,0,0,0,0,0,0,0,0,42,101,028000,4004
87,86,0,77,0,0,1,8,1,42,101,028000,4005
25,23,0,21,2,0,0,0,2,42,101,028000,4006
10,7,1,3,0,0,0,3,3,42,101,028000,4007
73,71,0,71,0,0,0,0,2,42,101,028000,4008
93,91,0,89,2,0,0,0,2,42,101,028000,4009
140,136,4,131,0,1,0,0,4,42,101,028000,4010
119,119,0,115,0,0,0,4,0,42,101,028000,4011
87,85,0,81,0,0,0,4,2,42,101,028000,4012
84,84,0,83,0,1,0,0,0,42,101,028000,4013
130,126,6,116,0,1,0,3,4,42,101,028000,4014
108,103,6,97,0,0,0,0,5,42,101,028100,1000
103,101,4,95,0,0,0,2,2,42,101,028100,1001
108,105,0,104,0,0,0,1,3,42,101,028100,1002
125,124,3,117,0,2,0,2,1,42,101,028100,1003
0,0,0,0,0,0,0,0,0,42,101,028100,1004
0,0,0,0,0,0,0,0,0,42,101,028100,1005
38,32,4,24,0,3,0,1,6,42,101,027100,1002
52,51,0,34,0,15,0,2,1,42,101,027100,1003
91,88,8,66,2,10,0,2,3,42,101,027100,1005
95,94,7,68,0,11,0,8,1,42,101,027100,1006
21,21,0,21,0,0,0,0,0,42,101,027100,1007
26,22,0,10,0,12,0,0,4,42,101,027100,1008
143,139,7,113,0,15,0,4,4,42,101,027100,1009
0,0,0,0,0,0,0,0,0,42,101,027100,1010
33,33,8,12,2,10,0,1,0,42,101,027100,1011
51,49,15,18,0,15,0,1,2,42,101,027100,1012
39,32,2,12,0,15,0,3,7,42,101,027100,1013
39,35,2,22,0,11,0,0,4,42,101,027100,2000
123,122,0,88,0,28,1,5,1,42,101,027100,2001
58,57,1,31,0,18,0,7,1,42,101,027100,2002
81,76,7,22,0,47,0,0,5,42,101,027100,2003
142,140,18,66,1,47,0,8,2,42,101,027100,2004
123,120,2,88,0,28,0,2,3,42,101,027100,2005
106,106,8,88,0,10,0,0,0,42,101,027100,2006
86,77,3,57,0,16,0,1,9,42,101,027100,3000
74,69,6,56,1,4,0,2,5,42,101,027100,3001
7,7,2,5,0,0,0,0,0,42,101,027100,3002
82,82,0,40,3,30,0,9,0,42,101,027100,3003
155,152,0,93,0,49,0,10,3,42,101,027100,3004
162,154,1,86,2,58,0,7,8,42,101,027100,3005
200,194,6,174,0,13,0,1,6,42,101,027200,1000
197,196,18,161,0,14,0,3,1,42,101,027200,1001
140,135,3,123,0,2,0,7,5,42,101,027200,1002
140,135,5,128,0,0,0,2,5,42,101,027200,1003
5,3,0,0,1,1,0,1,2,42,101,027200,2000
97,92,7,74,0,0,0,11,5,42,101,027200,2001
181,176,3,152,0,6,0,15,5,42,101,027200,2002
451,447,19,387,3,17,0,21,4,42,101,027200,2003
99,98,7,79,0,6,0,6,1,42,101,027200,2004
0,0,0,0,0,0,0,0,0,42,101,031101,3006
190,175,31,73,0,40,0,31,15,42,101,031101,3003
47,47,10,12,0,13,0,12,0,42,101,031101,3004
40,33,17,6,1,6,0,3,7,42,101,031101,3005
21,20,10,5,3,0,0,2,1,42,101,031101,3007
13,11,1,2,0,2,0,6,2,42,101,031101,3008
77,71,26,21,0,5,0,19,6,42,101,031101,3009
83,75,27,27,0,12,0,9,8,42,101,031101,3010
206,201,46,94,2,26,0,33,5,42,101,031101,3011
92,89,16,44,0,18,0,11,3,42,101,031101,3012
0,0,0,0,0,0,0,0,0,42,101,031101,3013
153,132,27,39,0,32,0,34,21,42,101,031101,4000
164,150,25,62,2,30,0,31,14,42,101,031101,4001
125,123,15,78,0,13,0,17,2,42,101,031101,4002
148,126,20,65,0,14,0,27,22,42,101,031101,4003
0,0,0,0,0,0,0,0,0,42,101,037800,5018
58,55,5,49,1,0,0,0,3,42,101,038900,3008
3,3,0,3,0,0,0,0,0,42,101,038900,3005
41,41,3,35,0,3,0,0,0,42,101,038900,3006
47,47,0,44,0,0,0,3,0,42,101,038900,3007
115,112,0,111,0,1,0,0,3,42,101,038900,3009
99,99,5,92,0,0,0,2,0,42,101,038900,3010
30,24,16,4,0,2,0,2,6,42,101,039001,1000
0,0,0,0,0,0,0,0,0,42,101,039001,1001
22,18,6,1,0,0,0,11,4,42,101,039001,1002
19,16,9,3,0,0,0,4,3,42,101,039001,1003
0,0,0,0,0,0,0,0,0,42,101,039001,1004
0,0,0,0,0,0,0,0,0,42,101,039001,1005
175,170,13,152,0,1,0,4,5,42,101,039001,1006
20,19,7,8,0,0,0,4,1,42,101,039001,1007
18,17,0,12,0,0,0,5,1,42,101,039001,1008
22,19,6,12,0,0,0,1,3,42,101,039001,1009
80,74,27,31,3,2,1,10,6,42,101,039001,1010
54,53,5,41,0,3,0,4,1,42,101,039001,1011
52,44,0,40,0,0,0,4,8,42,101,039001,1012
0,0,0,0,0,0,0,0,0,42,101,039001,1013
0,0,0,0,0,0,0,0,0,42,101,039001,1014
0,0,0,0,0,0,0,0,0,42,101,039001,1015
63,57,15,30,0,9,0,3,6,42,101,039001,1016
85,80,17,46,0,1,0,16,5,42,101,039001,1017
76,65,18,42,0,0,0,5,11,42,101,039001,1018
0,0,0,0,0,0,0,0,0,42,101,039001,1019
3,0,0,0,0,0,0,0,3,42,101,039001,1020
116,96,29,38,1,0,0,28,20,42,101,039001,2000
105,90,3,53,0,10,0,24,15,42,101,039001,2001
124,124,24,70,0,0,0,30,0,42,101,039001,2002
65,59,0,42,3,0,0,14,6,42,101,039001,2003
57,55,5,25,0,11,0,14,2,42,101,039001,2004
144,131,10,84,0,9,0,28,13,42,101,039001,2005
124,117,18,71,4,0,1,23,7,42,101,039001,2006
117,113,17,76,0,1,0,19,4,42,101,039001,2007
0,0,0,0,0,0,0,0,0,42,101,003600,3034
26,24,23,0,0,1,0,0,2,42,101,003600,3035
67,65,53,8,1,3,0,0,2,42,101,003600,3036
0,0,0,0,0,0,0,0,0,42,101,003600,3037
0,0,0,0,0,0,0,0,0,42,101,003600,4000
40,39,4,27,0,8,0,0,1,42,101,003600,4001
64,60,3,23,0,29,0,5,4,42,101,003600,4002
45,44,7,35,0,0,0,2,1,42,101,003600,4003
67,64,1,61,1,0,0,1,3,42,101,003600,4004
63,59,3,50,0,4,0,2,4,42,101,003600,4005
82,80,0,70,0,3,0,7,2,42,101,003600,4006
60,58,2,54,0,2,0,0,2,42,101,003600,4007
58,57,0,57,0,0,0,0,1,42,101,003600,4008
60,58,4,52,0,0,0,2,2,42,101,003600,4009
72,69,35,4,0,22,0,8,3,42,101,003600,4010
76,74,39,13,1,16,0,5,2,42,101,003600,4011
82,82,21,21,0,40,0,0,0,42,101,003600,4012
66,66,9,15,1,34,0,7,0,42,101,003600,4013
50,47,0,30,0,12,0,5,3,42,101,003600,4014
129,110,19,29,1,1,0,60,19,42,101,017500,2004
7,4,0,2,0,2,0,0,3,42,101,017500,2001
83,73,2,24,0,0,0,47,10,42,101,017500,2002
0,0,0,0,0,0,0,0,0,42,101,017500,2003
84,67,12,7,0,2,2,44,17,42,101,017500,2005
86,74,13,11,0,1,0,49,12,42,101,017500,2006
94,81,14,14,0,0,0,53,13,42,101,017500,2007
121,109,16,17,0,0,0,76,12,42,101,017500,2008
105,96,10,21,0,2,0,63,9,42,101,017500,2009
32,30,2,7,0,1,0,20,2,42,101,017500,3000
123,97,19,16,5,4,0,53,26,42,101,017500,3001
46,42,12,13,0,0,0,17,4,42,101,017500,3002
21,17,1,11,0,3,2,0,4,42,101,017500,3003
50,48,5,40,0,0,0,3,2,42,101,017500,3004
91,82,4,38,3,0,0,37,9,42,101,017500,3005
72,65,2,35,6,0,0,22,7,42,101,017500,3006
43,40,3,14,0,0,0,23,3,42,101,017500,3007
60,59,3,46,0,0,0,10,1,42,101,017500,3008
18,18,5,7,0,0,0,6,0,42,101,017500,3009
12,6,0,1,0,0,0,5,6,42,101,017500,3010
16,15,0,9,0,0,0,6,1,42,101,017500,3011
29,27,7,8,0,2,0,10,2,42,101,017500,3012
0,0,0,0,0,0,0,0,0,42,101,017500,4000
76,62,2,16,1,0,0,43,14,42,101,017500,4001
93,82,11,20,0,0,0,51,11,42,101,017500,4002
130,117,8,47,0,1,0,61,13,42,101,017500,4003
72,65,0,25,0,4,0,36,7,42,101,017500,4004
81,71,7,22,0,1,0,41,10,42,101,017500,4005
28,23,8,9,0,1,0,5,5,42,101,017500,4006
0,0,0,0,0,0,0,0,0,42,101,031501,2022
155,149,73,0,0,45,0,31,6,42,101,031501,3000
114,106,55,2,0,39,0,10,8,42,101,031501,3001
116,109,35,12,0,50,0,12,7,42,101,031501,3002
111,100,63,3,0,24,0,10,11,42,101,031501,3003
52,48,35,1,2,7,0,3,4,42,101,032900,3002
2,2,0,0,2,0,0,0,0,42,101,032900,2008
15,9,9,0,0,0,0,0,6,42,101,032900,3000
52,45,26,2,0,9,0,8,7,42,101,032900,3001
78,76,42,9,0,7,0,18,2,42,101,032900,3003
55,50,13,7,0,14,0,16,5,42,101,032900,3004
50,43,38,3,0,2,0,0,7,42,101,032900,3005
66,56,35,7,0,0,0,14,10,42,101,032900,3006
55,47,32,9,0,0,0,6,8,42,101,032900,3007
76,75,56,17,0,0,0,2,1,42,101,032900,3008
77,74,56,10,0,1,0,7,3,42,101,032900,3009
50,48,29,12,1,0,0,6,2,42,101,032900,3010
114,109,49,48,0,7,0,5,5,42,101,032900,3011
112,109,61,25,4,4,0,15,3,42,101,032900,3012
71,63,34,15,0,5,0,9,8,42,101,032900,3013
30,27,15,5,0,6,0,1,3,42,101,032900,3014
77,74,53,16,0,0,0,5,3,42,101,032900,3015
107,96,45,27,1,4,0,19,11,42,101,032900,3016
46,42,25,10,0,2,0,5,4,42,101,032900,3017
31,29,15,11,0,2,0,1,2,42,101,032900,3018
100,96,53,26,0,0,0,17,4,42,101,032900,3019
28,25,20,0,0,2,0,3,3,42,101,033000,1000
50,39,18,17,0,2,0,2,11,42,101,033000,1001
42,35,28,7,0,0,0,0,7,42,101,033000,1002
47,39,28,1,0,0,0,10,8,42,101,033000,1003
97,96,65,8,0,11,0,12,1,42,101,033000,1004
87,78,62,9,0,5,0,2,9,42,101,033000,1005
100,97,60,22,5,0,0,10,3,42,101,033000,1006
105,88,59,14,0,4,0,11,17,42,101,033000,1007
70,65,39,9,1,9,0,7,5,42,101,033000,2000
158,152,86,14,0,37,0,15,6,42,101,031501,2015
65,64,44,4,0,11,0,5,1,42,101,031501,2016
81,78,31,8,0,18,0,21,3,42,101,031501,2017
118,108,33,22,0,34,0,19,10,42,101,031501,2018
14,13,11,0,0,1,0,1,1,42,101,031501,2019
35,30,5,7,4,11,0,3,5,42,101,031501,2020
40,29,14,0,0,7,0,8,11,42,101,031501,2021
78,77,51,21,0,5,0,0,1,42,101,033000,2001
89,86,58,13,0,3,0,12,3,42,101,033000,2002
110,102,63,20,0,5,0,14,8,42,101,033000,2003
74,74,51,11,1,5,0,6,0,42,101,033000,2004
71,68,33,30,0,5,0,0,3,42,101,033000,2005
10,9,0,2,1,0,0,6,1,42,101,017800,1005
0,0,0,0,0,0,0,0,0,42,101,017800,1006
19,17,10,0,0,0,0,7,2,42,101,017800,1007
29,28,16,3,3,4,0,2,1,42,101,017800,1008
8,7,3,1,0,3,0,0,1,42,101,017800,1009
76,59,17,12,0,0,0,30,17,42,101,017800,1010
6,5,2,3,0,0,0,0,1,42,101,017800,1011
41,35,4,7,0,0,0,24,6,42,101,017800,1012
45,36,25,9,0,0,0,2,9,42,101,017800,1013
70,64,17,17,0,1,0,29,6,42,101,017800,1014
202,200,151,22,1,13,0,13,2,42,101,021100,1001
105,105,96,4,0,2,0,3,0,42,101,021000,5008
47,46,39,5,0,2,0,0,1,42,101,021000,5009
18,16,10,2,0,2,0,2,2,42,101,021100,1000
249,237,191,25,0,15,0,6,12,42,101,021100,1002
14,14,5,6,0,1,0,2,0,42,101,021100,1003
181,173,159,9,0,2,0,3,8,42,101,021100,1004
47,45,6,5,0,2,0,32,2,42,101,017702,4000
45,41,1,12,0,4,0,24,4,42,101,017702,4001
108,89,29,19,1,0,0,40,19,42,101,017702,4002
0,0,0,0,0,0,0,0,0,42,101,017702,4003
60,56,12,5,1,0,0,38,4,42,101,017702,4004
36,35,3,11,0,0,0,21,1,42,101,017702,4008
52,44,3,14,0,0,0,27,8,42,101,017702,4005
38,37,6,13,0,0,0,18,1,42,101,017702,4006
57,54,8,15,0,0,0,31,3,42,101,017702,4007
35,35,10,0,4,2,0,19,0,42,101,017702,4009
31,28,5,5,4,0,0,14,3,42,101,017702,4010
100,87,20,23,3,0,0,41,13,42,101,017702,4011
50,45,0,16,4,0,0,25,5,42,101,017702,4012
25,20,3,1,0,1,0,15,5,42,101,017702,4013
129,110,26,28,1,0,0,55,19,42,101,017702,5000
77,77,10,24,3,4,0,36,0,42,101,017702,5001
0,0,0,0,0,0,0,0,0,42,101,017702,5002
6,4,2,0,0,2,0,0,2,42,101,017702,5003
29,21,8,6,0,0,0,7,8,42,101,017702,5004
0,0,0,0,0,0,0,0,0,42,101,017702,5005
0,0,0,0,0,0,0,0,0,42,101,017702,5006
119,97,24,7,2,0,0,64,22,42,101,017702,5007
131,107,13,21,0,1,0,72,24,42,101,017702,5008
42,42,11,7,0,0,0,24,0,42,101,017702,5009
101,75,9,10,0,0,0,56,26,42,101,017702,5010
66,61,6,23,0,0,0,32,5,42,101,017800,1000
109,95,16,40,0,1,0,38,14,42,101,017800,1001
75,74,11,20,0,17,0,26,1,42,101,017800,1002
69,61,25,19,0,0,0,17,8,42,101,017800,1003
51,45,16,12,0,7,0,10,6,42,101,017800,1004
45,39,0,38,0,1,0,0,6,42,101,011100,3003
0,0,0,0,0,0,0,0,0,42,101,011100,3000
0,0,0,0,0,0,0,0,0,42,101,011100,3001
6,5,0,5,0,0,0,0,1,42,101,011100,3002
47,47,6,41,0,0,0,0,0,42,101,011100,3004
10,6,3,3,0,0,0,0,4,42,101,011100,3005
12,10,0,9,0,0,0,1,2,42,101,011100,3006
3,3,0,1,0,0,0,2,0,42,101,011100,3007
0,0,0,0,0,0,0,0,0,42,101,011100,3008
17,15,0,15,0,0,0,0,2,42,101,011100,3009
68,67,60,2,0,4,0,1,1,42,101,033300,2014
49,48,39,1,0,2,0,6,1,42,101,033300,2015
0,0,0,0,0,0,0,0,0,42,101,033300,3000
0,0,0,0,0,0,0,0,0,42,101,033300,3001
0,0,0,0,0,0,0,0,0,42,101,033300,3002
184,177,87,51,0,12,0,27,7,42,101,033300,3003
0,0,0,0,0,0,0,0,0,42,101,033300,3004
0,0,0,0,0,0,0,0,0,42,101,033300,3005
0,0,0,0,0,0,0,0,0,42,101,033300,3006
133,124,55,53,0,2,1,13,9,42,101,033300,3007
39,37,23,0,0,9,0,5,2,42,101,033300,3008
47,46,30,4,3,8,0,1,1,42,101,033300,3009
50,45,43,0,0,2,0,0,5,42,101,033300,3010
144,144,61,21,6,44,0,12,0,42,101,033300,3011
0,0,0,0,0,0,0,0,0,42,101,033300,3012
0,0,0,0,0,0,0,0,0,42,101,033300,3013
0,0,0,0,0,0,0,0,0,42,101,033300,3014
0,0,0,0,0,0,0,0,0,42,101,033300,3015
0,0,0,0,0,0,0,0,0,42,101,033300,3016
75,75,26,17,0,26,0,6,0,42,101,033300,3017
0,0,0,0,0,0,0,0,0,42,101,033300,3018
0,0,0,0,0,0,0,0,0,42,101,033300,3019
6,6,0,6,0,0,0,0,0,42,101,033300,3020
43,39,35,0,0,3,0,1,4,42,101,033300,3021
45,44,34,1,0,8,0,1,1,42,101,033300,3022
15,15,8,3,0,3,0,1,0,42,101,033300,3023
44,41,28,0,0,4,0,9,3,42,101,033300,3024
0,0,0,0,0,0,0,0,0,42,101,033300,3025
52,52,46,0,0,6,0,0,0,42,101,033300,3026
44,42,37,0,0,0,0,5,2,42,101,033300,3027
37,33,28,0,0,3,0,2,4,42,101,033300,3028
58,50,44,0,0,4,0,2,8,42,101,033300,3029
29,28,20,1,0,7,0,0,1,42,101,033300,3030
0,0,0,0,0,0,0,0,0,42,101,037900,4006
131,124,104,2,0,15,0,3,7,42,101,036202,1001
152,152,140,4,0,6,0,2,0,42,101,036202,1002
94,94,89,1,0,2,0,2,0,42,101,036202,1003
78,74,73,0,0,0,0,1,4,42,101,036202,1004
68,64,59,1,0,4,0,0,4,42,101,036202,1005
53,48,45,1,0,2,0,0,5,42,101,036202,1006
85,83,83,0,0,0,0,0,2,42,101,036202,1007
54,53,43,4,0,2,0,4,1,42,101,036202,1008
38,36,33,3,0,0,0,0,2,42,101,036202,1009
49,41,41,0,0,0,0,0,8,42,101,036202,1010
31,29,27,2,0,0,0,0,2,42,101,036202,1011
159,149,142,0,0,3,0,4,10,42,101,036202,1012
136,132,118,4,0,8,0,2,4,42,101,036202,1013
88,85,82,0,0,3,0,0,3,42,101,036202,1014
157,157,152,1,0,1,0,3,0,42,101,036202,1015
152,147,137,7,0,3,0,0,5,42,101,036202,1016
79,72,50,2,0,11,0,9,7,42,101,036202,1017
0,0,0,0,0,0,0,0,0,42,101,036202,2000
514,485,372,43,0,47,0,23,29,42,101,036202,2001
132,131,118,8,0,0,0,5,1,42,101,036202,2002
78,73,67,4,0,2,0,0,5,42,101,036202,2003
353,336,171,117,1,32,0,15,17,42,101,036202,2004
0,0,0,0,0,0,0,0,0,42,101,036202,3000
136,131,29,53,0,12,0,37,5,42,101,031101,4004
143,122,11,54,0,28,0,29,21,42,101,031101,4005
144,129,18,58,1,0,0,52,15,42,101,031101,4006
132,127,10,65,4,31,0,17,5,42,101,031101,4007
58,46,7,27,3,1,1,7,12,42,101,031102,1000
73,56,7,21,0,13,0,15,17,42,101,031102,1001
0,0,0,0,0,0,0,0,0,42,101,031102,1002
104,101,13,56,0,5,0,27,3,42,101,031102,1003
128,116,33,52,0,3,0,28,12,42,101,031102,1004
108,104,5,71,0,11,0,17,4,42,101,031102,1005
125,114,13,51,6,10,0,34,11,42,101,031102,1006
105,96,25,52,0,0,0,19,9,42,101,031102,2000
127,119,33,47,0,14,0,25,8,42,101,031102,2001
141,121,15,71,0,14,0,21,20,42,101,031102,2002
125,120,18,80,0,6,0,16,5,42,101,031102,2003
144,139,27,77,0,7,0,28,5,42,101,031102,2004
0,0,0,0,0,0,0,0,0,42,101,031102,2005
136,135,16,59,0,18,0,42,1,42,101,031102,3000
150,145,20,78,0,19,0,28,5,42,101,031102,3001
40,35,19,6,0,0,0,10,5,42,101,036201,4006
97,88,51,24,3,8,0,2,9,42,101,036201,4003
116,103,94,0,0,7,0,2,13,42,101,036201,4004
157,155,136,14,0,0,0,5,2,42,101,036201,4005
173,170,155,3,0,11,0,1,3,42,101,036202,1000
110,105,2,96,0,3,0,4,5,42,101,028100,1006
109,109,3,97,0,0,1,8,0,42,101,028100,1007
111,103,1,94,0,3,0,5,8,42,101,028100,1008
53,53,12,39,0,2,0,0,0,42,101,028100,1009
73,73,11,53,0,8,0,1,0,42,101,028100,1010
120,120,3,112,0,0,0,5,0,42,101,028100,1011
91,87,1,84,0,0,0,2,4,42,101,028100,1012
108,104,0,97,0,5,0,2,4,42,101,028100,1013
21,20,1,19,0,0,0,0,1,42,101,028100,1014
32,32,8,21,0,0,0,3,0,42,101,028100,1015
41,37,2,34,1,0,0,0,4,42,101,028100,1016
78,76,55,1,0,18,0,2,2,42,101,033300,2016
95,93,86,0,0,4,0,3,2,42,101,033300,2013
15,14,3,5,0,0,0,6,1,42,101,017500,4007
61,51,7,9,1,0,0,34,10,42,101,017500,4008
73,67,5,18,0,3,0,41,6,42,101,017500,5000
70,64,8,27,0,0,0,29,6,42,101,017500,5001
124,109,12,62,0,2,0,33,15,42,101,017500,5002
119,112,7,58,0,0,0,47,7,42,101,017500,5003
30,22,19,0,0,0,0,3,8,42,101,035100,1000
0,0,0,0,0,0,0,0,0,42,101,034900,4010
76,73,38,18,0,2,0,15,3,42,101,034900,4011
59,57,37,9,1,0,0,10,2,42,101,034900,4012
423,415,328,54,2,17,0,14,8,42,101,035100,1001
415,413,393,16,0,4,0,0,2,42,101,035100,1002
0,0,0,0,0,0,0,0,0,42,101,035100,1003
0,0,0,0,0,0,0,0,0,42,101,035100,2000
0,0,0,0,0,0,0,0,0,42,101,035100,2001
40,33,19,3,0,9,0,2,7,42,101,035100,2002
77,72,61,0,0,5,0,6,5,42,101,035100,2003
174,167,151,11,1,4,0,0,7,42,101,035100,2004
191,184,161,19,0,4,0,0,7,42,101,035100,2005
48,40,35,0,0,0,0,5,8,42,101,035100,2006
52,48,43,0,0,2,0,3,4,42,101,035100,2007
161,151,135,7,0,5,0,4,10,42,101,035100,2008
58,54,51,1,0,2,0,0,4,42,101,035100,2009
43,40,35,2,0,3,0,0,3,42,101,035100,2010
92,90,64,10,0,15,1,0,2,42,101,035100,2011
81,76,69,2,0,5,0,0,5,42,101,035100,2012
43,40,35,1,0,0,0,4,3,42,101,035100,2013
0,0,0,0,0,0,0,0,0,42,101,035100,2014
10,9,9,0,0,0,0,0,1,42,101,035100,2015
64,53,47,1,0,0,0,5,11,42,101,035100,2016
51,43,41,0,0,0,0,2,8,42,101,035100,2017
942,936,833,61,0,13,0,29,6,42,101,035100,3000
923,893,795,61,0,22,0,15,30,42,101,035100,3001
0,0,0,0,0,0,0,0,0,42,101,035100,3002
0,0,0,0,0,0,0,0,0,42,101,035200,1000
192,180,151,15,1,12,0,1,12,42,101,035200,1001
254,240,208,5,0,18,0,9,14,42,101,035200,1002
323,316,253,20,0,37,0,6,7,42,101,035200,1003
205,198,179,4,1,8,0,6,7,42,101,035200,1004
107,103,77,3,0,23,0,0,4,42,101,035200,1005
84,82,56,2,0,24,0,0,2,42,101,035200,1006
77,75,57,3,0,14,0,1,2,42,101,001201,3005
61,51,44,0,0,7,0,0,10,42,101,001201,3002
60,50,42,0,0,8,0,0,10,42,101,001201,3003
44,39,38,0,0,1,0,0,5,42,101,001201,3004
21,21,20,1,0,0,0,0,0,42,101,001201,3006
17,16,10,3,0,3,0,0,1,42,101,001201,3007
20,18,13,1,1,2,0,1,2,42,101,001201,3008
18,18,15,0,0,1,0,2,0,42,101,001201,3009
44,40,40,0,0,0,0,0,4,42,101,001201,3010
95,95,80,0,0,14,0,1,0,42,101,001201,3011
55,52,48,1,0,3,0,0,3,42,101,001201,3012
42,42,31,4,0,7,0,0,0,42,101,001201,3013
63,59,55,0,0,2,0,2,4,42,101,001201,3014
53,51,38,1,0,12,0,0,2,42,101,001201,3015
121,104,76,8,0,17,0,3,17,42,101,001201,3016
45,45,42,0,0,3,0,0,0,42,101,001201,3017
31,28,23,0,0,5,0,0,3,42,101,001201,4000
4,4,4,0,0,0,0,0,0,42,101,001201,4001
74,70,64,0,0,6,0,0,4,42,101,001201,4002
33,24,22,0,0,2,0,0,9,42,101,001201,4003
58,54,54,0,0,0,0,0,4,42,101,001201,4004
21,20,17,2,0,0,0,1,1,42,101,001201,4005
58,55,47,0,0,8,0,0,3,42,101,001201,4006
62,62,60,0,0,0,0,2,0,42,101,001201,4007
100,88,54,24,2,0,0,8,12,42,101,032000,3012
0,0,0,0,0,0,0,0,0,42,101,032000,3009
28,22,14,8,0,0,0,0,6,42,101,032000,3010
136,123,81,24,0,4,0,14,13,42,101,032000,3011
42,35,9,12,0,1,0,13,7,42,101,032000,3013
69,58,26,14,0,1,0,17,11,42,101,032000,3014
136,115,50,21,0,8,0,36,21,42,101,032000,4000
155,145,76,29,0,8,0,32,10,42,101,032000,4001
156,143,79,41,0,0,0,23,13,42,101,032000,4002
147,144,45,47,2,13,0,37,3,42,101,032000,4003
65,55,35,5,0,1,0,14,10,42,101,032000,4004
37,31,3,18,0,0,0,10,6,42,101,032000,4005
0,0,0,0,0,0,0,0,0,42,101,032000,5000
87,79,36,34,0,0,0,9,8,42,101,032000,5001
159,155,82,37,0,11,0,25,4,42,101,032000,5002
147,110,54,23,0,3,0,30,37,42,101,032000,5003
131,127,67,28,2,11,0,19,4,42,101,032000,5004
169,149,79,41,0,0,0,29,20,42,101,032000,5005
140,122,69,27,0,0,0,26,18,42,101,032000,5006
108,101,51,31,0,10,0,9,7,42,101,032000,6000
99,90,51,17,1,1,0,20,9,42,101,032000,6001
101,84,36,26,0,15,0,7,17,42,101,032000,6002
121,115,66,28,0,0,0,21,6,42,101,032000,6003
153,151,105,23,0,7,0,16,2,42,101,032000,6004
119,108,55,35,1,0,0,17,11,42,101,032000,6005
121,101,40,21,3,0,0,37,20,42,101,032000,6006
27,22,13,5,1,3,0,0,5,42,101,032000,7000
59,47,28,17,0,2,0,0,12,42,101,032000,7001
50,42,21,20,0,0,0,1,8,42,101,032000,7002
60,55,23,17,0,2,0,13,5,42,101,032000,7003
131,122,54,46,0,3,0,19,9,42,101,032000,7004
135,122,66,35,0,6,0,15,13,42,101,032000,7005
151,140,61,48,0,5,0,26,11,42,101,032000,7006
160,152,86,28,2,11,0,25,8,42,101,032000,7007
15,7,3,0,0,1,0,3,8,42,101,032100,1000
105,102,63,9,0,30,0,0,3,42,101,036000,2016
39,38,8,1,0,29,0,0,1,42,101,036000,2013
62,61,19,7,0,35,0,0,1,42,101,036000,2014
65,65,27,7,3,23,0,5,0,42,101,036000,2015
28,27,24,1,0,0,0,2,1,42,101,036000,2017
55,53,39,0,0,12,0,2,2,42,101,036000,2018
94,84,63,3,0,17,0,1,10,42,101,036000,2019
49,47,13,0,0,34,0,0,2,42,101,036000,2020
0,0,0,0,0,0,0,0,0,42,101,036000,3000
